"scene","low_light_image","day_target_image","low_light_reason"
"00008383","00008383/20120304_175219.jpg","00008383/20110731_105222.jpg","night=0.717, daylight=0.130"
"00008383","00008383/20120312_152220.jpg","00008383/20110731_105222.jpg","dawndusk=0.669, daylight=0.245"
"00008383","00008383/20120319_192221.jpg","00008383/20110731_105222.jpg","night=1.000, dark=0.600, daylight=0.003"
"00008383","00008383/20120714_195227.jpg","00008383/20110731_105222.jpg","dawndusk=0.559, daylight=0.258"
"00008728","00008728/20111101_110136.jpg","00008728/20111206_133134.jpg","dark=0.778, dawndusk=0.578, daylight=0.302"
"00008728","00008728/20111202_163135.jpg","00008728/20111206_133134.jpg","dark=0.625, dawndusk=0.638, daylight=0.338"
"00008728","00008728/20120122_163134.jpg","00008728/20111206_133134.jpg","dawndusk=0.997, daylight=0.200"
"00008728","00008728/20120203_163135.jpg","00008728/20111206_133134.jpg","dawndusk=0.762, daylight=0.400"
"00008728","00008728/20121017_163146.jpg","00008728/20111206_133134.jpg","dark=0.778, dawndusk=0.666, daylight=0.287"
"00008728","00008728/20121223_163145.jpg","00008728/20111206_133134.jpg","dark=0.892, dawndusk=0.931, daylight=0.108"
"00008728","00008728/20130122_173157.jpg","00008728/20111206_133134.jpg","night=0.599, dark=1.000, dawndusk=0.888, daylight=0.228"
"00008728","00008728/20130125_153145.jpg","00008728/20111206_133134.jpg","dawndusk=0.864, daylight=0.346"
"00008915","00008915/20110115_070528.jpg","00008915/20110321_090528.jpg","dawndusk=0.875, daylight=0.274"
"00008915","00008915/20110115_073529.jpg","00008915/20110321_090528.jpg","night=0.727, dawndusk=0.875, daylight=0.274"
"00008915","00008915/20110115_140527.jpg","00008915/20110321_090528.jpg","night=0.559, dawndusk=0.716, daylight=0.274"
"00008915","00008915/20110115_170529.jpg","00008915/20110321_090528.jpg","night=0.862, dark=0.690, dawndusk=0.948, daylight=0.274"
"00008915","00008915/20110116_070528.jpg","00008915/20110321_090528.jpg","night=0.840, dark=0.556, daylight=0.220"
"00008915","00008915/20110116_160528.jpg","00008915/20110321_090528.jpg","night=0.707, dark=0.593, dawndusk=0.875, daylight=0.177"
"00008915","00008915/20110116_163528.jpg","00008915/20110321_090528.jpg","night=0.734, dark=0.764, dawndusk=0.875, daylight=0.177"
"00008915","00008915/20110117_063528.jpg","00008915/20110321_090528.jpg","night=0.799, dark=0.838, daylight=0.123"
"00008915","00008915/20110117_070527.jpg","00008915/20110321_090528.jpg","night=0.516, daylight=0.123"
"00008915","00008915/20110118_150529.jpg","00008915/20110321_090528.jpg","night=0.791, dawndusk=0.875, daylight=0.239"
"00008915","00008915/20110119_170529.jpg","00008915/20110321_090528.jpg","night=0.882, dark=0.797, daylight=0.123"
"00008915","00008915/20110120_223529.jpg","00008915/20110321_090528.jpg","night=0.671, dark=0.838, daylight=0.017"
"00008915","00008915/20110121_063528.jpg","00008915/20110321_090528.jpg","dark=0.690, daylight=0.371"
"00008915","00008915/20110121_080530.jpg","00008915/20110321_090528.jpg","dawndusk=0.541, daylight=0.371"
"00008915","00008915/20110123_063528.jpg","00008915/20110321_090528.jpg","night=0.904, dark=0.727, daylight=0.185"
"00008915","00008915/20110123_170528.jpg","00008915/20110321_090528.jpg","night=0.756, dark=0.727, dawndusk=0.875, daylight=0.177"
"00008915","00008915/20110125_150528.jpg","00008915/20110321_090528.jpg","night=0.727, daylight=0.391"
"00008915","00008915/20110125_153529.jpg","00008915/20110321_090528.jpg","night=0.791, dark=0.593, daylight=0.185"
"00008915","00008915/20110126_063528.jpg","00008915/20110321_090528.jpg","night=0.671, dark=0.690, daylight=0.371"
"00008915","00008915/20110202_170529.jpg","00008915/20110321_090528.jpg","night=0.798, dark=0.556, dawndusk=0.875, daylight=0.026"
"00008915","00008915/20110204_163530.jpg","00008915/20110321_090528.jpg","night=0.855, dark=0.723, dawndusk=0.948, daylight=0.177"
"00008915","00008915/20110205_073530.jpg","00008915/20110321_090528.jpg","dawndusk=0.644, daylight=0.296"
"00008915","00008915/20110206_163530.jpg","00008915/20110321_090528.jpg","night=0.707, dark=0.764, dawndusk=0.875, daylight=0.177"
"00008915","00008915/20110208_170529.jpg","00008915/20110321_090528.jpg","night=0.862, dark=0.686, dawndusk=0.875, daylight=0.177"
"00008915","00008915/20110211_173529.jpg","00008915/20110321_090528.jpg","night=0.862, dark=0.764, dawndusk=1.000, daylight=0.177"
"00008915","00008915/20110217_173529.jpg","00008915/20110321_090528.jpg","night=0.904, dark=0.911, dawndusk=0.572, daylight=0.123"
"00008915","00008915/20110221_143532.jpg","00008915/20110321_090528.jpg","night=0.559, daylight=0.274"
"00008915","00008915/20110221_160528.jpg","00008915/20110321_090528.jpg","night=0.707, daylight=0.177"
"00008915","00008915/20110222_110530.jpg","00008915/20110321_090528.jpg","night=0.644, daylight=0.123"
"00008915","00008915/20110305_170529.jpg","00008915/20110321_090528.jpg","night=0.559, dark=0.764, daylight=0.123"
"00008915","00008915/20110306_053530.jpg","00008915/20110321_090528.jpg","night=0.904, dark=0.667, daylight=0.123"
"00008915","00008915/20110306_170529.jpg","00008915/20110321_090528.jpg","dawndusk=0.875, daylight=0.274"
"00008915","00008915/20110307_180529.jpg","00008915/20110321_090528.jpg","night=0.862, dark=0.764, dawndusk=0.875, daylight=0.177"
"00008915","00008915/20110311_173528.jpg","00008915/20110321_090528.jpg","night=0.791, dawndusk=0.875, daylight=0.274"
"00008915","00008915/20110318_140529.jpg","00008915/20110321_090528.jpg","night=0.559, daylight=0.274"
"00008915","00008915/20110319_180528.jpg","00008915/20110321_090528.jpg","night=0.777, dark=0.556, dawndusk=0.572, daylight=0.274"
"00008915","00008915/20110320_033528.jpg","00008915/20110321_090528.jpg","night=1.000, dark=0.911, daylight=0.026"
"00008915","00008915/20110320_050531.jpg","00008915/20110321_090528.jpg","night=0.671, dark=0.690, dawndusk=0.558, daylight=0.371"
"00008915","00008915/20110320_173529.jpg","00008915/20110321_090528.jpg","night=0.579, dark=0.593, dawndusk=0.875, daylight=0.177"
"00008915","00008915/20110321_050530.jpg","00008915/20110321_090528.jpg","night=0.671, dark=0.580, daylight=0.371"
"00009053","00009053/20120102_155109.jpg","00009053/20120101_112109.jpg","night=1.000, dark=1.000, daylight=0.020"
"00009053","00009053/20120103_162109.jpg","00009053/20120101_112109.jpg","night=0.717, dark=1.000, dawndusk=0.811, daylight=0.216"
"00009053","00009053/20120104_065109.jpg","00009053/20120101_112109.jpg","night=1.000, dark=1.000, daylight=0.020"
"00009053","00009053/20120105_155110.jpg","00009053/20120101_112109.jpg","night=0.945, dark=0.977, daylight=0.020"
"00009053","00009053/20120106_065110.jpg","00009053/20120101_112109.jpg","night=0.895, dark=0.648, daylight=0.207"
"00009053","00009053/20120108_162108.jpg","00009053/20120101_112109.jpg","night=1.000, dark=1.000, daylight=0.020"
"00009053","00009053/20120111_162110.jpg","00009053/20120101_112109.jpg","night=0.717, dark=1.000, daylight=0.216"
"00009053","00009053/20120113_162110.jpg","00009053/20120101_112109.jpg","night=1.000, dark=1.000, daylight=0.020"
"00009053","00009053/20120121_162109.jpg","00009053/20120101_112109.jpg","dark=0.883, dawndusk=0.524, daylight=0.216"
"00009053","00009053/20120124_162109.jpg","00009053/20120101_112109.jpg","night=0.845, dark=0.836, dawndusk=0.686, daylight=0.020"
"00009053","00009053/20120125_062110.jpg","00009053/20120101_112109.jpg","night=1.000, dark=1.000, daylight=0.020"
"00009053","00009053/20120126_062110.jpg","00009053/20120101_112109.jpg","night=1.000, dark=1.000, dawndusk=0.707, daylight=0.020"
"00009053","00009053/20120131_062111.jpg","00009053/20120101_112109.jpg","night=1.000, dark=1.000, daylight=0.020"
"00009103","00009103/20121217_121030.jpg","00009103/20120623_121104.jpg","dark=0.659, daylight=0.015"
"00009103","00009103/20130107_154033.jpg","00009103/20120623_121104.jpg","dark=0.510, daylight=0.201"
"00009103","00009103/20130116_161028.jpg","00009103/20120623_121104.jpg","night=0.543, dark=0.504, daylight=0.207"
"00009103","00009103/20130228_064034.jpg","00009103/20120623_121104.jpg","dawndusk=0.702, daylight=0.304"
"00009103","00009103/20130318_094030.jpg","00009103/20120623_121104.jpg","dark=0.659, daylight=0.015"
"00009103","00009103/20130318_161037.jpg","00009103/20120623_121104.jpg","dark=0.659, daylight=0.064"
"00009103","00009103/20130320_181037.jpg","00009103/20120623_121104.jpg","night=0.710, dark=0.675, dawndusk=0.546, daylight=0.251"
"00009483","00009483/20110114_005401.jpg","00009483/20110315_112400.jpg","night=0.758, dark=0.856, daylight=0.251"
"00009483","00009483/20110117_022359.jpg","00009483/20110315_112400.jpg","night=0.758, daylight=0.251"
"00009483","00009483/20110126_205401.jpg","00009483/20110315_112400.jpg","night=0.758, dark=0.649, daylight=0.251"
"00009483","00009483/20110214_055400.jpg","00009483/20110315_112400.jpg","night=0.533, daylight=0.277"
"00009483","00009483/20110306_032401.jpg","00009483/20110315_112400.jpg","night=0.758, dark=0.856, daylight=0.251"
"00009483","00009483/20110311_225400.jpg","00009483/20110315_112400.jpg","night=0.758, dark=0.649, daylight=0.251"
"00009483","00009483/20110529_205401.jpg","00009483/20110315_112400.jpg","night=0.999, dark=0.686, dawndusk=0.632, daylight=0.251"
"00009483","00009483/20110615_205401.jpg","00009483/20110315_112400.jpg","night=0.999, dark=0.649, dawndusk=0.638, daylight=0.251"
"00009483","00009483/20110706_202401.jpg","00009483/20110315_112400.jpg","night=0.585, daylight=0.371"
"00009483","00009483/20110825_025401.jpg","00009483/20110315_112400.jpg","night=0.736, dark=0.686, daylight=0.251"
"00009483","00009483/20111003_175401.jpg","00009483/20110315_112400.jpg","night=0.999, dark=0.819, dawndusk=0.881, daylight=0.251"
"00009483","00009483/20111024_052400.jpg","00009483/20110315_112400.jpg","night=0.585, daylight=0.034"
"00009483","00009483/20111126_042440.jpg","00009483/20110315_112400.jpg","night=0.758, dark=0.856, daylight=0.251"
"00009483","00009483/20111205_175359.jpg","00009483/20110315_112400.jpg","night=0.758, dark=0.856, daylight=0.251"
"00009483","00009483/20111211_052400.jpg","00009483/20110315_112400.jpg","night=0.999, dark=0.856, daylight=0.251"
"00009483","00009483/20111212_162400.jpg","00009483/20110315_112400.jpg","night=0.999, dark=0.783, daylight=0.251"
"00009483","00009483/20111228_162405.jpg","00009483/20110315_112400.jpg","night=0.668, daylight=0.034"
"00009483","00009483/20120119_195400.jpg","00009483/20110315_112400.jpg","night=0.758, dark=0.686, daylight=0.251"
"00009483","00009483/20120301_185401.jpg","00009483/20110315_112400.jpg","night=0.758, dark=0.649, daylight=0.251"
"00009483","00009483/20120303_172400.jpg","00009483/20110315_112400.jpg","night=0.524, daylight=0.251"
"00009483","00009483/20120416_192400.jpg","00009483/20110315_112400.jpg","night=0.694, dark=0.686, dawndusk=0.875, daylight=0.081"
"00009483","00009483/20120601_022403.jpg","00009483/20110315_112400.jpg","night=0.931, dark=0.686, daylight=0.251"
"00009483","00009483/20120611_205400.jpg","00009483/20110315_112400.jpg","night=0.758, dark=0.819, daylight=0.251"
"00009483","00009483/20120627_202442.jpg","00009483/20110315_112400.jpg","night=0.931, daylight=0.034"
"00009483","00009483/20120706_205418.jpg","00009483/20110315_112400.jpg","night=0.999, dawndusk=0.580, daylight=0.251"
"00009483","00009483/20121130_045414.jpg","00009483/20110315_112400.jpg","night=0.878, dark=0.856, daylight=0.251"
"00009483","00009483/20121207_062410.jpg","00009483/20110315_112400.jpg","night=0.999, daylight=0.251"
"00009483","00009483/20121209_182416.jpg","00009483/20110315_112400.jpg","night=0.999, dark=0.686, daylight=0.251"
"00009483","00009483/20130123_035415.jpg","00009483/20110315_112400.jpg","night=0.758, daylight=0.251"
"00009483","00009483/20130214_055408.jpg","00009483/20110315_112400.jpg","night=0.660, daylight=0.251"
"00009483","00009483/20130221_232414.jpg","00009483/20110315_112400.jpg","night=0.758, dark=0.856, daylight=0.251"
"00009483","00009483/20130225_035415.jpg","00009483/20110315_112400.jpg","night=0.999, daylight=0.251"
"00009483","00009483/20130401_042417.jpg","00009483/20110315_112400.jpg","night=0.660, dark=0.503, daylight=0.372"
"00010091","00010091/20120910_042212.jpg","00010091/20120914_102203.jpg","night=0.550, dark=0.845, dawndusk=0.995, daylight=0.260"
"00010091","00010091/20120927_045203.jpg","00010091/20120914_102203.jpg","dark=0.740, daylight=0.173"
"00010091","00010091/20121118_055159.jpg","00010091/20120914_102203.jpg","night=0.577, dark=0.649, dawndusk=0.995, daylight=0.353"
"00010091","00010091/20121118_062205.jpg","00010091/20120914_102203.jpg","dawndusk=0.995, daylight=0.294"
"00010091","00010091/20121119_055205.jpg","00010091/20120914_102203.jpg","dark=0.753, dawndusk=0.822, daylight=0.158"
"00010091","00010091/20121219_205203.jpg","00010091/20120914_102203.jpg","night=1.000, dark=1.000, daylight=0.000"
"00010091","00010091/20130102_182211.jpg","00010091/20120914_102203.jpg","night=1.000, dark=1.000, daylight=0.000"
"00010091","00010091/20130112_182208.jpg","00010091/20120914_102203.jpg","night=1.000, dark=1.000, daylight=0.000"
"00010091","00010091/20130130_165205.jpg","00010091/20120914_102203.jpg","night=0.601, dark=0.558, daylight=0.349"
"00010091","00010091/20130224_172209.jpg","00010091/20120914_102203.jpg","dark=0.754, daylight=0.294"
"00010091","00010091/20130227_052201.jpg","00010091/20120914_102203.jpg","night=0.520, dark=0.845, dawndusk=0.857, daylight=0.089"
"00010098","00010098/20120426_182849.jpg","00010098/20110913_065845.jpg","night=0.547, dawndusk=0.990, daylight=0.366"
"00010098","00010098/20120613_185918.jpg","00010098/20110913_065845.jpg","dawndusk=0.654, daylight=0.355"
"00010098","00010098/20121006_172852.jpg","00010098/20110913_065845.jpg","night=1.000, dark=0.874, dawndusk=0.778, daylight=0.047"
"00010098","00010098/20130217_065901.jpg","00010098/20110913_065845.jpg","dawndusk=0.932, daylight=0.366"
"00010098","00010098/20130309_175857.jpg","00010098/20110913_065845.jpg","night=0.756, dark=0.748, dawndusk=0.709, daylight=0.229"
"00010098","00010098/20130322_175857.jpg","00010098/20110913_065845.jpg","dawndusk=0.990, daylight=0.246"
"00010180","00010180/20120808_051938.jpg","00010180/20111029_131922.jpg","dark=0.785, dawndusk=0.519, daylight=0.272"
"00010180","00010180/20121117_061937.jpg","00010180/20111029_131922.jpg","dark=0.627, daylight=0.272"
"00010302","00010302/20110126_151922.jpg","00010302/20110413_071923.jpg","dark=0.513, daylight=0.286"
"00010302","00010302/20110130_161924.jpg","00010302/20110413_071923.jpg","dark=0.592, dawndusk=0.619, daylight=0.346"
"00010302","00010302/20111211_151922.jpg","00010302/20110413_071923.jpg","dark=0.513, dawndusk=0.510, daylight=0.286"
"00010302","00010302/20120427_191958.jpg","00010302/20110413_071923.jpg","night=0.895, dark=0.883, dawndusk=0.565, daylight=0.036"
"00010302","00010302/20120621_194934.jpg","00010302/20110413_071923.jpg","dark=0.804, daylight=0.286"
"00010302","00010302/20130206_171938.jpg","00010302/20110413_071923.jpg","dark=0.653, daylight=0.286"
"00010430","00010430/20120902_042525.jpg","00010430/20110314_142514.jpg","night=0.868, dark=0.917, daylight=0.238"
"00010430","00010430/20121016_052526.jpg","00010430/20110314_142514.jpg","night=0.868, dark=0.861, daylight=0.238"
"00010606","00010606/20120902_184838.jpg","00010606/20110524_171817.jpg","night=1.000, dark=1.000, daylight=0.052"
"00010606","00010606/20121108_054831.jpg","00010606/20110524_171817.jpg","night=0.776, dark=1.000, daylight=0.052"
"00010606","00010606/20121113_164833.jpg","00010606/20110524_171817.jpg","night=1.000, dark=1.000, daylight=0.042"
"00010606","00010606/20121123_161830.jpg","00010606/20110524_171817.jpg","night=0.758, dark=1.000, daylight=0.256"
"00010606","00010606/20121201_161830.jpg","00010606/20110524_171817.jpg","night=1.000, dark=0.824, daylight=0.052"
"00010606","00010606/20130108_164836.jpg","00010606/20110524_171817.jpg","night=0.844, dark=0.824, daylight=0.042"
"00010780","00010780/20110215_030924.jpg","00010780/20110125_073925.jpg","night=0.953, dark=0.762, daylight=0.025"
"00010780","00010780/20110217_200924.jpg","00010780/20110125_073925.jpg","night=1.000, dark=0.729, daylight=0.025"
"00010780","00010780/20110218_013923.jpg","00010780/20110125_073925.jpg","night=0.953, dark=0.664, daylight=0.126"
"00010780","00010780/20110218_170924.jpg","00010780/20110125_073925.jpg","night=1.000, dark=0.598, daylight=0.025"
"00010780","00010780/20110218_173925.jpg","00010780/20110125_073925.jpg","night=0.540, dark=0.523, daylight=0.025"
"00010780","00010780/20110304_173925.jpg","00010780/20110125_073925.jpg","night=1.000, dark=0.729, daylight=0.025"
"00010780","00010780/20110326_043925.jpg","00010780/20110125_073925.jpg","night=0.744, dark=0.598, daylight=0.126"
"00010780","00010780/20110329_193924.jpg","00010780/20110125_073925.jpg","night=0.953, dark=0.729, daylight=0.025"
"00010780","00010780/20110420_183924.jpg","00010780/20110125_073925.jpg","night=0.540, dawndusk=0.506, daylight=0.126"
"00010780","00010780/20110622_200923.jpg","00010780/20110125_073925.jpg","night=0.948, dark=0.795, daylight=0.025"
"00010780","00010780/20110827_033925.jpg","00010780/20110125_073925.jpg","night=0.953, dark=0.598, daylight=0.025"
"00010780","00010780/20120110_160927.jpg","00010780/20110125_073925.jpg","night=0.953, dark=0.762, daylight=0.025"
"00010780","00010780/20120127_060926.jpg","00010780/20110125_073925.jpg","night=1.000, dark=0.729, daylight=0.025"
"00010780","00010780/20120207_163924.jpg","00010780/20110125_073925.jpg","dark=0.598, daylight=0.126"
"00010780","00010780/20120209_170923.jpg","00010780/20110125_073925.jpg","night=0.594, daylight=0.025"
"00010780","00010780/20120219_200923.jpg","00010780/20110125_073925.jpg","night=0.744, dark=0.664, daylight=0.025"
"00010780","00010780/20120225_170923.jpg","00010780/20110125_073925.jpg","night=0.948, dark=0.729, daylight=0.025"
"00010780","00010780/20120301_003924.jpg","00010780/20110125_073925.jpg","night=1.000, dark=0.925, daylight=0.025"
"00010780","00010780/20120306_040924.jpg","00010780/20110125_073925.jpg","night=1.000, dark=0.762, daylight=0.025"
"00010780","00010780/20120316_203923.jpg","00010780/20110125_073925.jpg","night=1.000, dark=0.729, daylight=0.025"
"00010780","00010780/20120506_030925.jpg","00010780/20110125_073925.jpg","night=0.899, dark=0.598, dawndusk=0.543, daylight=0.025"
"00010780","00010780/20120516_220925.jpg","00010780/20110125_073925.jpg","night=1.000, dark=0.729, daylight=0.025"
"00010780","00010780/20120609_200925.jpg","00010780/20110125_073925.jpg","night=0.540, daylight=0.025"
"00010780","00010780/20120623_200957.jpg","00010780/20110125_073925.jpg","night=0.899, dark=0.664, daylight=0.025"
"00010780","00010780/20120625_201022.jpg","00010780/20110125_073925.jpg","night=0.948, dark=0.795, daylight=0.025"
"00010780","00010780/20120810_030932.jpg","00010780/20110125_073925.jpg","night=1.000, dark=0.762, daylight=0.025"
"00010780","00010780/20121113_053939.jpg","00010780/20110125_073925.jpg","night=1.000, dark=0.729, daylight=0.025"
"00010780","00010780/20121129_053931.jpg","00010780/20110125_073925.jpg","night=0.948, dark=0.598, daylight=0.025"
"00010780","00010780/20121130_003935.jpg","00010780/20110125_073925.jpg","night=0.905, dark=0.729, daylight=0.025"
"00010780","00010780/20121227_063932.jpg","00010780/20110125_073925.jpg","night=0.899, dark=0.762, daylight=0.025"
"00010780","00010780/20121231_233946.jpg","00010780/20110125_073925.jpg","night=1.000, dark=0.729, daylight=0.025"
"00010780","00010780/20130112_173936.jpg","00010780/20110125_073925.jpg","night=1.000, dark=0.729, daylight=0.025"
"00010780","00010780/20130124_013940.jpg","00010780/20110125_073925.jpg","night=0.953, dark=0.762, daylight=0.025"
"00010780","00010780/20130224_183938.jpg","00010780/20110125_073925.jpg","night=0.696, dark=0.664, daylight=0.025"
"00010780","00010780/20130301_043935.jpg","00010780/20110125_073925.jpg","night=0.948, dark=0.795, daylight=0.025"
"00010801","00010801/20110206_060003.jpg","00010801/20110122_123003.jpg","night=0.951, dark=0.892, dawndusk=0.885, daylight=0.100"
"00010801","00010801/20110216_173003.jpg","00010801/20110122_123003.jpg","night=0.728, dawndusk=0.890, daylight=0.170"
"00010801","00010801/20110221_173003.jpg","00010801/20110122_123003.jpg","night=0.553, daylight=0.357"
"00010801","00010801/20110318_050003.jpg","00010801/20110122_123003.jpg","night=1.000, dark=0.874, dawndusk=0.761, daylight=0.029"
"00010801","00010801/20120503_033004.jpg","00010801/20110122_123003.jpg","night=0.920, dark=0.741, dawndusk=0.809, daylight=0.170"
"00010801","00010801/20120706_200029.jpg","00010801/20110122_123003.jpg","night=0.920, dark=0.944, dawndusk=0.613, daylight=0.170"
"00010801","00010801/20120709_030024.jpg","00010801/20110122_123003.jpg","night=1.000, dark=0.902, dawndusk=0.756, daylight=0.029"
"00010801","00010801/20120731_033048.jpg","00010801/20110122_123003.jpg","night=0.828, dark=0.822, dawndusk=1.000, daylight=0.252"
"00010801","00010801/20120827_040015.jpg","00010801/20110122_123003.jpg","night=0.908, dark=0.741, dawndusk=0.809, daylight=0.029"
"00010801","00010801/20121007_173012.jpg","00010801/20110122_123003.jpg","night=0.951, dark=0.977, daylight=0.029"
"00010917","00010917/20110709_205406.jpg","00010917/20110623_155405.jpg","night=0.959, dark=1.000, daylight=0.045"
"00010917","00010917/20111006_202406.jpg","00010917/20110623_155405.jpg","night=1.000, dark=1.000, daylight=0.045"
"00010917","00010917/20111201_185406.jpg","00010917/20110623_155405.jpg","night=1.000, dark=1.000, daylight=0.045"
"00010917","00010917/20111203_175406.jpg","00010917/20110623_155405.jpg","night=1.000, dark=1.000, daylight=0.045"
"00010917","00010917/20120829_192418.jpg","00010917/20110623_155405.jpg","night=0.959, dark=0.851, daylight=0.045"
"00010917","00010917/20121102_175410.jpg","00010917/20110623_155405.jpg","night=1.000, dark=1.000, daylight=0.045"
"00010917","00010917/20121201_165415.jpg","00010917/20110623_155405.jpg","night=1.000, dark=1.000, daylight=0.045"
"00010917","00010917/20121201_195420.jpg","00010917/20110623_155405.jpg","night=1.000, dark=0.936, daylight=0.045"
"00010917","00010917/20121202_162421.jpg","00010917/20110623_155405.jpg","night=1.000, dark=1.000, daylight=0.045"
"00010917","00010917/20121202_182418.jpg","00010917/20110623_155405.jpg","night=1.000, dark=1.000, daylight=0.045"
"00011616","00011616/20110121_202129.jpg","00011616/20120624_065223.jpg","night=1.000, dark=1.000, daylight=0.029"
"00011616","00011616/20111210_102130.jpg","00011616/20120624_065223.jpg","dawndusk=0.566, daylight=0.286"
"00011616","00011616/20111210_155127.jpg","00011616/20120624_065223.jpg","night=0.677, dark=0.581, dawndusk=0.680, daylight=0.029"
"00011616","00011616/20111211_152129.jpg","00011616/20120624_065223.jpg","dawndusk=0.983, daylight=0.400"
"00011616","00011616/20111221_062224.jpg","00011616/20120624_065223.jpg","night=1.000, dark=1.000, daylight=0.029"
"00011616","00011616/20120105_155128.jpg","00011616/20120624_065223.jpg","night=1.000, dark=1.000, dawndusk=0.562, daylight=0.029"
"00011616","00011616/20120202_165128.jpg","00011616/20120624_065223.jpg","night=1.000, dark=0.819, daylight=0.029"
"00011616","00011616/20120206_165129.jpg","00011616/20120624_065223.jpg","dawndusk=0.929, daylight=0.164"
"00011616","00011616/20120220_172128.jpg","00011616/20120624_065223.jpg","dawndusk=0.983, daylight=0.286"
"00011616","00011616/20120913_175137.jpg","00011616/20120624_065223.jpg","dawndusk=0.788, daylight=0.286"
"00011616","00011616/20120922_162142.jpg","00011616/20120624_065223.jpg","dawndusk=0.538, daylight=0.400"
"00011616","00011616/20121015_162143.jpg","00011616/20120624_065223.jpg","dawndusk=0.734, daylight=0.286"
"00011616","00011616/20130112_155137.jpg","00011616/20120624_065223.jpg","dawndusk=0.680, daylight=0.286"
"00014842","00014842/20120117_181351.jpg","00014842/20120128_204356.jpg","night=1.000, dark=0.926, daylight=0.048"
"00014842","00014842/20120118_104345.jpg","00014842/20120128_204356.jpg","night=1.000, dark=0.910, dawndusk=0.573, daylight=0.036"
"00014842","00014842/20120118_181350.jpg","00014842/20120128_204356.jpg","night=1.000, dark=0.926, dawndusk=0.596, daylight=0.048"
"00014842","00014842/20120120_151348.jpg","00014842/20120128_204356.jpg","night=1.000, dark=1.000, daylight=0.048"
"00014842","00014842/20120122_104345.jpg","00014842/20120128_204356.jpg","night=1.000, dark=0.839, dawndusk=0.596, daylight=0.036"
"00014842","00014842/20120126_101353.jpg","00014842/20120128_204356.jpg","night=0.864, dark=0.640, daylight=0.265"
"00014842","00014842/20120128_101354.jpg","00014842/20120128_204356.jpg","night=0.928, dark=0.812, daylight=0.048"
"00014842","00014842/20120131_184422.jpg","00014842/20120128_204356.jpg","night=0.864, dark=0.776, dawndusk=0.537, daylight=0.149"
"00015822","00015822/20120907_224735.jpg","00015822/20130418_141732.jpg","dawndusk=0.777, daylight=0.210"
"00015822","00015822/20120915_224734.jpg","00015822/20130418_141732.jpg","dark=0.502, dawndusk=0.706, daylight=0.388"
"00015822","00015822/20120919_231736.jpg","00015822/20130418_141732.jpg","night=0.901, dark=0.955, dawndusk=0.799, daylight=0.121"
"00015822","00015822/20120920_224731.jpg","00015822/20130418_141732.jpg","night=0.659, dark=0.572, dawndusk=0.742, daylight=0.210"
"00015822","00015822/20120926_104733.jpg","00015822/20130418_141732.jpg","dark=0.510, daylight=0.210"
"00015822","00015822/20121011_104733.jpg","00015822/20130418_141732.jpg","night=0.659, dark=0.656, dawndusk=0.835, daylight=0.210"
"00015822","00015822/20121011_221731.jpg","00015822/20130418_141732.jpg","night=0.659, dark=0.809, dawndusk=0.871, daylight=0.210"
"00015822","00015822/20121222_211734.jpg","00015822/20130418_141732.jpg","night=0.849, dark=0.878, daylight=0.121"
"00015822","00015822/20130118_214741.jpg","00015822/20130418_141732.jpg","night=0.659, dark=0.732, dawndusk=0.777, daylight=0.210"
"00015822","00015822/20130210_221738.jpg","00015822/20130418_141732.jpg","night=0.568, dark=0.809, dawndusk=0.742, daylight=0.210"
"00015822","00015822/20130314_224735.jpg","00015822/20130418_141732.jpg","night=0.775, dark=0.878, dawndusk=0.799, daylight=0.210"
"00015822","00015822/20130317_224737.jpg","00015822/20130418_141732.jpg","dark=0.502, dawndusk=0.777, daylight=0.210"
"00015822","00015822/20130330_231735.jpg","00015822/20130418_141732.jpg","night=0.849, dark=0.955, dawndusk=0.647, daylight=0.121"
"00015822","00015822/20130401_224739.jpg","00015822/20130418_141732.jpg","night=0.662, dark=0.732, daylight=0.299"
"00015822","00015822/20130402_231731.jpg","00015822/20130418_141732.jpg","night=0.698, dark=0.878, dawndusk=0.835, daylight=0.210"
"00015822","00015822/20130403_231736.jpg","00015822/20130418_141732.jpg","night=0.698, dark=0.878, dawndusk=0.799, daylight=0.210"
"00016845","00016845/20110330_043319.jpg","00016845/20120523_153322.jpg","night=0.806, dark=0.668, dawndusk=0.971, daylight=0.117"
"00016845","00016845/20110401_043320.jpg","00016845/20120523_153322.jpg","night=0.806, dark=0.620, dawndusk=0.749, daylight=0.202"
"00016845","00016845/20110526_023320.jpg","00016845/20120523_153322.jpg","night=0.570, dark=0.668, dawndusk=0.971, daylight=0.031"
"00016845","00016845/20110624_203320.jpg","00016845/20120523_153322.jpg","night=0.806, dark=0.887, dawndusk=1.000, daylight=0.031"
"00016845","00016845/20110903_040318.jpg","00016845/20120523_153322.jpg","night=1.000, dark=0.620, dawndusk=0.749, daylight=0.031"
"00016845","00016845/20110907_183319.jpg","00016845/20120523_153322.jpg","night=0.682, dawndusk=0.527, daylight=0.268"
"00016845","00016845/20111006_043318.jpg","00016845/20120523_153322.jpg","night=1.000, dark=0.998, dawndusk=0.864, daylight=0.031"
"00016845","00016845/20111025_053319.jpg","00016845/20120523_153322.jpg","night=0.806, dark=0.620, dawndusk=1.000, daylight=0.225"
