scene,low_light_image,day_target_image,low_light_reason,repo_id
10091,00010091/20121219_205203.jpg,00010091/20120914_102203.jpg,"night=1.000, dark=1.000, daylight=0.000",tyakovenko/night-to-day-enhancement
10091,00010091/20130102_182211.jpg,00010091/20120914_102203.jpg,"night=1.000, dark=1.000, daylight=0.000",tyakovenko/night-to-day-enhancement
10091,00010091/20130112_182208.jpg,00010091/20120914_102203.jpg,"night=1.000, dark=1.000, daylight=0.000",tyakovenko/night-to-day-enhancement
10091,00010091/20130130_165205.jpg,00010091/20120914_102203.jpg,"night=0.601, dark=0.558, daylight=0.349",tyakovenko/night-to-day-enhancement
10091,00010091/20130224_172209.jpg,00010091/20120914_102203.jpg,"dark=0.754, daylight=0.294",tyakovenko/night-to-day-enhancement
10091,00010091/20130227_052201.jpg,00010091/20120914_102203.jpg,"night=0.520, dark=0.845, dawndusk=0.857, daylight=0.089",tyakovenko/night-to-day-enhancement
10098,00010098/20120426_182849.jpg,00010098/20110913_065845.jpg,"night=0.547, dawndusk=0.990, daylight=0.366",tyakovenko/night-to-day-enhancement
10098,00010098/20120613_185918.jpg,00010098/20110913_065845.jpg,"dawndusk=0.654, daylight=0.355",tyakovenko/night-to-day-enhancement
10098,00010098/20121006_172852.jpg,00010098/20110913_065845.jpg,"night=1.000, dark=0.874, dawndusk=0.778, daylight=0.047",tyakovenko/night-to-day-enhancement
10098,00010098/20130217_065901.jpg,00010098/20110913_065845.jpg,"dawndusk=0.932, daylight=0.366",tyakovenko/night-to-day-enhancement
10098,00010098/20130309_175857.jpg,00010098/20110913_065845.jpg,"night=0.756, dark=0.748, dawndusk=0.709, daylight=0.229",tyakovenko/night-to-day-enhancement
10098,00010098/20130322_175857.jpg,00010098/20110913_065845.jpg,"dawndusk=0.990, daylight=0.246",tyakovenko/night-to-day-enhancement
10180,00010180/20120808_051938.jpg,00010180/20111029_131922.jpg,"dark=0.785, dawndusk=0.519, daylight=0.272",tyakovenko/night-to-day-enhancement
10180,00010180/20121117_061937.jpg,00010180/20111029_131922.jpg,"dark=0.627, daylight=0.272",tyakovenko/night-to-day-enhancement
10302,00010302/20110126_151922.jpg,00010302/20110413_071923.jpg,"dark=0.513, daylight=0.286",tyakovenko/night-to-day-enhancement
10302,00010302/20110130_161924.jpg,00010302/20110413_071923.jpg,"dark=0.592, dawndusk=0.619, daylight=0.346",tyakovenko/night-to-day-enhancement
10302,00010302/20111211_151922.jpg,00010302/20110413_071923.jpg,"dark=0.513, dawndusk=0.510, daylight=0.286",tyakovenko/night-to-day-enhancement
10302,00010302/20120427_191958.jpg,00010302/20110413_071923.jpg,"night=0.895, dark=0.883, dawndusk=0.565, daylight=0.036",tyakovenko/night-to-day-enhancement
10302,00010302/20120621_194934.jpg,00010302/20110413_071923.jpg,"dark=0.804, daylight=0.286",tyakovenko/night-to-day-enhancement
10302,00010302/20130206_171938.jpg,00010302/20110413_071923.jpg,"dark=0.653, daylight=0.286",tyakovenko/night-to-day-enhancement
10430,00010430/20120902_042525.jpg,00010430/20110314_142514.jpg,"night=0.868, dark=0.917, daylight=0.238",tyakovenko/night-to-day-enhancement
10430,00010430/20121016_052526.jpg,00010430/20110314_142514.jpg,"night=0.868, dark=0.861, daylight=0.238",tyakovenko/night-to-day-enhancement
10606,00010606/20120902_184838.jpg,00010606/20110524_171817.jpg,"night=1.000, dark=1.000, daylight=0.052",tyakovenko/night-to-day-enhancement
10606,00010606/20121108_054831.jpg,00010606/20110524_171817.jpg,"night=0.776, dark=1.000, daylight=0.052",tyakovenko/night-to-day-enhancement
10606,00010606/20121113_164833.jpg,00010606/20110524_171817.jpg,"night=1.000, dark=1.000, daylight=0.042",tyakovenko/night-to-day-enhancement
10606,00010606/20121123_161830.jpg,00010606/20110524_171817.jpg,"night=0.758, dark=1.000, daylight=0.256",tyakovenko/night-to-day-enhancement
10606,00010606/20121201_161830.jpg,00010606/20110524_171817.jpg,"night=1.000, dark=0.824, daylight=0.052",tyakovenko/night-to-day-enhancement
10606,00010606/20130108_164836.jpg,00010606/20110524_171817.jpg,"night=0.844, dark=0.824, daylight=0.042",tyakovenko/night-to-day-enhancement
10780,00010780/20110215_030924.jpg,00010780/20110125_073925.jpg,"night=0.953, dark=0.762, daylight=0.025",tyakovenko/night-to-day-enhancement
10780,00010780/20110217_200924.jpg,00010780/20110125_073925.jpg,"night=1.000, dark=0.729, daylight=0.025",tyakovenko/night-to-day-enhancement
10780,00010780/20110218_013923.jpg,00010780/20110125_073925.jpg,"night=0.953, dark=0.664, daylight=0.126",tyakovenko/night-to-day-enhancement
10780,00010780/20110218_170924.jpg,00010780/20110125_073925.jpg,"night=1.000, dark=0.598, daylight=0.025",tyakovenko/night-to-day-enhancement
10780,00010780/20110218_173925.jpg,00010780/20110125_073925.jpg,"night=0.540, dark=0.523, daylight=0.025",tyakovenko/night-to-day-enhancement
10780,00010780/20110304_173925.jpg,00010780/20110125_073925.jpg,"night=1.000, dark=0.729, daylight=0.025",tyakovenko/night-to-day-enhancement
10780,00010780/20110326_043925.jpg,00010780/20110125_073925.jpg,"night=0.744, dark=0.598, daylight=0.126",tyakovenko/night-to-day-enhancement
10780,00010780/20110329_193924.jpg,00010780/20110125_073925.jpg,"night=0.953, dark=0.729, daylight=0.025",tyakovenko/night-to-day-enhancement
10780,00010780/20110420_183924.jpg,00010780/20110125_073925.jpg,"night=0.540, dawndusk=0.506, daylight=0.126",tyakovenko/night-to-day-enhancement
10780,00010780/20110622_200923.jpg,00010780/20110125_073925.jpg,"night=0.948, dark=0.795, daylight=0.025",tyakovenko/night-to-day-enhancement
10780,00010780/20110827_033925.jpg,00010780/20110125_073925.jpg,"night=0.953, dark=0.598, daylight=0.025",tyakovenko/night-to-day-enhancement
10780,00010780/20120110_160927.jpg,00010780/20110125_073925.jpg,"night=0.953, dark=0.762, daylight=0.025",tyakovenko/night-to-day-enhancement
10780,00010780/20120127_060926.jpg,00010780/20110125_073925.jpg,"night=1.000, dark=0.729, daylight=0.025",tyakovenko/night-to-day-enhancement
10780,00010780/20120207_163924.jpg,00010780/20110125_073925.jpg,"dark=0.598, daylight=0.126",tyakovenko/night-to-day-enhancement
10780,00010780/20120209_170923.jpg,00010780/20110125_073925.jpg,"night=0.594, daylight=0.025",tyakovenko/night-to-day-enhancement
10780,00010780/20120219_200923.jpg,00010780/20110125_073925.jpg,"night=0.744, dark=0.664, daylight=0.025",tyakovenko/night-to-day-enhancement
10780,00010780/20120225_170923.jpg,00010780/20110125_073925.jpg,"night=0.948, dark=0.729, daylight=0.025",tyakovenko/night-to-day-enhancement
10780,00010780/20120301_003924.jpg,00010780/20110125_073925.jpg,"night=1.000, dark=0.925, daylight=0.025",tyakovenko/night-to-day-enhancement
10780,00010780/20120306_040924.jpg,00010780/20110125_073925.jpg,"night=1.000, dark=0.762, daylight=0.025",tyakovenko/night-to-day-enhancement
10780,00010780/20120316_203923.jpg,00010780/20110125_073925.jpg,"night=1.000, dark=0.729, daylight=0.025",tyakovenko/night-to-day-enhancement
10780,00010780/20120506_030925.jpg,00010780/20110125_073925.jpg,"night=0.899, dark=0.598, dawndusk=0.543, daylight=0.025",tyakovenko/night-to-day-enhancement
10780,00010780/20120516_220925.jpg,00010780/20110125_073925.jpg,"night=1.000, dark=0.729, daylight=0.025",tyakovenko/night-to-day-enhancement
10780,00010780/20120609_200925.jpg,00010780/20110125_073925.jpg,"night=0.540, daylight=0.025",tyakovenko/night-to-day-enhancement
10780,00010780/20120623_200957.jpg,00010780/20110125_073925.jpg,"night=0.899, dark=0.664, daylight=0.025",tyakovenko/night-to-day-enhancement
10780,00010780/20120625_201022.jpg,00010780/20110125_073925.jpg,"night=0.948, dark=0.795, daylight=0.025",tyakovenko/night-to-day-enhancement
10780,00010780/20120810_030932.jpg,00010780/20110125_073925.jpg,"night=1.000, dark=0.762, daylight=0.025",tyakovenko/night-to-day-enhancement
10780,00010780/20121113_053939.jpg,00010780/20110125_073925.jpg,"night=1.000, dark=0.729, daylight=0.025",tyakovenko/night-to-day-enhancement
10780,00010780/20121129_053931.jpg,00010780/20110125_073925.jpg,"night=0.948, dark=0.598, daylight=0.025",tyakovenko/night-to-day-enhancement
10780,00010780/20121130_003935.jpg,00010780/20110125_073925.jpg,"night=0.905, dark=0.729, daylight=0.025",tyakovenko/night-to-day-enhancement
10780,00010780/20121227_063932.jpg,00010780/20110125_073925.jpg,"night=0.899, dark=0.762, daylight=0.025",tyakovenko/night-to-day-enhancement
10780,00010780/20121231_233946.jpg,00010780/20110125_073925.jpg,"night=1.000, dark=0.729, daylight=0.025",tyakovenko/night-to-day-enhancement
10780,00010780/20130112_173936.jpg,00010780/20110125_073925.jpg,"night=1.000, dark=0.729, daylight=0.025",tyakovenko/night-to-day-enhancement
10780,00010780/20130124_013940.jpg,00010780/20110125_073925.jpg,"night=0.953, dark=0.762, daylight=0.025",tyakovenko/night-to-day-enhancement
10780,00010780/20130224_183938.jpg,00010780/20110125_073925.jpg,"night=0.696, dark=0.664, daylight=0.025",tyakovenko/night-to-day-enhancement
10780,00010780/20130301_043935.jpg,00010780/20110125_073925.jpg,"night=0.948, dark=0.795, daylight=0.025",tyakovenko/night-to-day-enhancement
10801,00010801/20110206_060003.jpg,00010801/20110122_123003.jpg,"night=0.951, dark=0.892, dawndusk=0.885, daylight=0.100",tyakovenko/night-to-day-enhancement
10801,00010801/20110216_173003.jpg,00010801/20110122_123003.jpg,"night=0.728, dawndusk=0.890, daylight=0.170",tyakovenko/night-to-day-enhancement
10801,00010801/20110221_173003.jpg,00010801/20110122_123003.jpg,"night=0.553, daylight=0.357",tyakovenko/night-to-day-enhancement
10801,00010801/20110318_050003.jpg,00010801/20110122_123003.jpg,"night=1.000, dark=0.874, dawndusk=0.761, daylight=0.029",tyakovenko/night-to-day-enhancement
10801,00010801/20120503_033004.jpg,00010801/20110122_123003.jpg,"night=0.920, dark=0.741, dawndusk=0.809, daylight=0.170",tyakovenko/night-to-day-enhancement
10801,00010801/20120706_200029.jpg,00010801/20110122_123003.jpg,"night=0.920, dark=0.944, dawndusk=0.613, daylight=0.170",tyakovenko/night-to-day-enhancement
10801,00010801/20120709_030024.jpg,00010801/20110122_123003.jpg,"night=1.000, dark=0.902, dawndusk=0.756, daylight=0.029",tyakovenko/night-to-day-enhancement
10801,00010801/20120731_033048.jpg,00010801/20110122_123003.jpg,"night=0.828, dark=0.822, dawndusk=1.000, daylight=0.252",tyakovenko/night-to-day-enhancement
10801,00010801/20120827_040015.jpg,00010801/20110122_123003.jpg,"night=0.908, dark=0.741, dawndusk=0.809, daylight=0.029",tyakovenko/night-to-day-enhancement
10801,00010801/20121007_173012.jpg,00010801/20110122_123003.jpg,"night=0.951, dark=0.977, daylight=0.029",tyakovenko/night-to-day-enhancement
10917,00010917/20110709_205406.jpg,00010917/20110623_155405.jpg,"night=0.959, dark=1.000, daylight=0.045",tyakovenko/night-to-day-enhancement
10917,00010917/20111006_202406.jpg,00010917/20110623_155405.jpg,"night=1.000, dark=1.000, daylight=0.045",tyakovenko/night-to-day-enhancement
10917,00010917/20111201_185406.jpg,00010917/20110623_155405.jpg,"night=1.000, dark=1.000, daylight=0.045",tyakovenko/night-to-day-enhancement
10917,00010917/20111203_175406.jpg,00010917/20110623_155405.jpg,"night=1.000, dark=1.000, daylight=0.045",tyakovenko/night-to-day-enhancement
10917,00010917/20120829_192418.jpg,00010917/20110623_155405.jpg,"night=0.959, dark=0.851, daylight=0.045",tyakovenko/night-to-day-enhancement
10917,00010917/20121102_175410.jpg,00010917/20110623_155405.jpg,"night=1.000, dark=1.000, daylight=0.045",tyakovenko/night-to-day-enhancement
10917,00010917/20121201_165415.jpg,00010917/20110623_155405.jpg,"night=1.000, dark=1.000, daylight=0.045",tyakovenko/night-to-day-enhancement
10917,00010917/20121201_195420.jpg,00010917/20110623_155405.jpg,"night=1.000, dark=0.936, daylight=0.045",tyakovenko/night-to-day-enhancement
10917,00010917/20121202_162421.jpg,00010917/20110623_155405.jpg,"night=1.000, dark=1.000, daylight=0.045",tyakovenko/night-to-day-enhancement
10917,00010917/20121202_182418.jpg,00010917/20110623_155405.jpg,"night=1.000, dark=1.000, daylight=0.045",tyakovenko/night-to-day-enhancement
11616,00011616/20110121_202129.jpg,00011616/20120624_065223.jpg,"night=1.000, dark=1.000, daylight=0.029",tyakovenko/night-to-day-enhancement
11616,00011616/20111210_102130.jpg,00011616/20120624_065223.jpg,"dawndusk=0.566, daylight=0.286",tyakovenko/night-to-day-enhancement
11616,00011616/20111210_155127.jpg,00011616/20120624_065223.jpg,"night=0.677, dark=0.581, dawndusk=0.680, daylight=0.029",tyakovenko/night-to-day-enhancement
11616,00011616/20111211_152129.jpg,00011616/20120624_065223.jpg,"dawndusk=0.983, daylight=0.400",tyakovenko/night-to-day-enhancement
11616,00011616/20111221_062224.jpg,00011616/20120624_065223.jpg,"night=1.000, dark=1.000, daylight=0.029",tyakovenko/night-to-day-enhancement
11616,00011616/20120105_155128.jpg,00011616/20120624_065223.jpg,"night=1.000, dark=1.000, dawndusk=0.562, daylight=0.029",tyakovenko/night-to-day-enhancement
11616,00011616/20120202_165128.jpg,00011616/20120624_065223.jpg,"night=1.000, dark=0.819, daylight=0.029",tyakovenko/night-to-day-enhancement
11616,00011616/20120206_165129.jpg,00011616/20120624_065223.jpg,"dawndusk=0.929, daylight=0.164",tyakovenko/night-to-day-enhancement
11616,00011616/20120220_172128.jpg,00011616/20120624_065223.jpg,"dawndusk=0.983, daylight=0.286",tyakovenko/night-to-day-enhancement
11616,00011616/20120913_175137.jpg,00011616/20120624_065223.jpg,"dawndusk=0.788, daylight=0.286",tyakovenko/night-to-day-enhancement
11616,00011616/20120922_162142.jpg,00011616/20120624_065223.jpg,"dawndusk=0.538, daylight=0.400",tyakovenko/night-to-day-enhancement
11616,00011616/20121015_162143.jpg,00011616/20120624_065223.jpg,"dawndusk=0.734, daylight=0.286",tyakovenko/night-to-day-enhancement
11616,00011616/20130112_155137.jpg,00011616/20120624_065223.jpg,"dawndusk=0.680, daylight=0.286",tyakovenko/night-to-day-enhancement
14842,00014842/20120117_181351.jpg,00014842/20120128_204356.jpg,"night=1.000, dark=0.926, daylight=0.048",tyakovenko/night-to-day-enhancement
14842,00014842/20120118_104345.jpg,00014842/20120128_204356.jpg,"night=1.000, dark=0.910, dawndusk=0.573, daylight=0.036",tyakovenko/night-to-day-enhancement
14842,00014842/20120118_181350.jpg,00014842/20120128_204356.jpg,"night=1.000, dark=0.926, dawndusk=0.596, daylight=0.048",tyakovenko/night-to-day-enhancement
14842,00014842/20120120_151348.jpg,00014842/20120128_204356.jpg,"night=1.000, dark=1.000, daylight=0.048",tyakovenko/night-to-day-enhancement
14842,00014842/20120122_104345.jpg,00014842/20120128_204356.jpg,"night=1.000, dark=0.839, dawndusk=0.596, daylight=0.036",tyakovenko/night-to-day-enhancement
14842,00014842/20120126_101353.jpg,00014842/20120128_204356.jpg,"night=0.864, dark=0.640, daylight=0.265",tyakovenko/night-to-day-enhancement
14842,00014842/20120128_101354.jpg,00014842/20120128_204356.jpg,"night=0.928, dark=0.812, daylight=0.048",tyakovenko/night-to-day-enhancement
14842,00014842/20120131_184422.jpg,00014842/20120128_204356.jpg,"night=0.864, dark=0.776, dawndusk=0.537, daylight=0.149",tyakovenko/night-to-day-enhancement
15822,00015822/20120907_224735.jpg,00015822/20130418_141732.jpg,"dawndusk=0.777, daylight=0.210",tyakovenko/night-to-day-enhancement
15822,00015822/20120915_224734.jpg,00015822/20130418_141732.jpg,"dark=0.502, dawndusk=0.706, daylight=0.388",tyakovenko/night-to-day-enhancement
15822,00015822/20120919_231736.jpg,00015822/20130418_141732.jpg,"night=0.901, dark=0.955, dawndusk=0.799, daylight=0.121",tyakovenko/night-to-day-enhancement
15822,00015822/20120920_224731.jpg,00015822/20130418_141732.jpg,"night=0.659, dark=0.572, dawndusk=0.742, daylight=0.210",tyakovenko/night-to-day-enhancement
15822,00015822/20120926_104733.jpg,00015822/20130418_141732.jpg,"dark=0.510, daylight=0.210",tyakovenko/night-to-day-enhancement
15822,00015822/20121011_104733.jpg,00015822/20130418_141732.jpg,"night=0.659, dark=0.656, dawndusk=0.835, daylight=0.210",tyakovenko/night-to-day-enhancement
15822,00015822/20121011_221731.jpg,00015822/20130418_141732.jpg,"night=0.659, dark=0.809, dawndusk=0.871, daylight=0.210",tyakovenko/night-to-day-enhancement
15822,00015822/20121222_211734.jpg,00015822/20130418_141732.jpg,"night=0.849, dark=0.878, daylight=0.121",tyakovenko/night-to-day-enhancement
15822,00015822/20130118_214741.jpg,00015822/20130418_141732.jpg,"night=0.659, dark=0.732, dawndusk=0.777, daylight=0.210",tyakovenko/night-to-day-enhancement
15822,00015822/20130210_221738.jpg,00015822/20130418_141732.jpg,"night=0.568, dark=0.809, dawndusk=0.742, daylight=0.210",tyakovenko/night-to-day-enhancement
15822,00015822/20130314_224735.jpg,00015822/20130418_141732.jpg,"night=0.775, dark=0.878, dawndusk=0.799, daylight=0.210",tyakovenko/night-to-day-enhancement
15822,00015822/20130317_224737.jpg,00015822/20130418_141732.jpg,"dark=0.502, dawndusk=0.777, daylight=0.210",tyakovenko/night-to-day-enhancement
15822,00015822/20130330_231735.jpg,00015822/20130418_141732.jpg,"night=0.849, dark=0.955, dawndusk=0.647, daylight=0.121",tyakovenko/night-to-day-enhancement
15822,00015822/20130401_224739.jpg,00015822/20130418_141732.jpg,"night=0.662, dark=0.732, daylight=0.299",tyakovenko/night-to-day-enhancement
15822,00015822/20130402_231731.jpg,00015822/20130418_141732.jpg,"night=0.698, dark=0.878, dawndusk=0.835, daylight=0.210",tyakovenko/night-to-day-enhancement
15822,00015822/20130403_231736.jpg,00015822/20130418_141732.jpg,"night=0.698, dark=0.878, dawndusk=0.799, daylight=0.210",tyakovenko/night-to-day-enhancement
16845,00016845/20110330_043319.jpg,00016845/20120523_153322.jpg,"night=0.806, dark=0.668, dawndusk=0.971, daylight=0.117",tyakovenko/night-to-day-enhancement
16845,00016845/20110401_043320.jpg,00016845/20120523_153322.jpg,"night=0.806, dark=0.620, dawndusk=0.749, daylight=0.202",tyakovenko/night-to-day-enhancement
16845,00016845/20110526_023320.jpg,00016845/20120523_153322.jpg,"night=0.570, dark=0.668, dawndusk=0.971, daylight=0.031",tyakovenko/night-to-day-enhancement
16845,00016845/20110624_203320.jpg,00016845/20120523_153322.jpg,"night=0.806, dark=0.887, dawndusk=1.000, daylight=0.031",tyakovenko/night-to-day-enhancement
16845,00016845/20110903_040318.jpg,00016845/20120523_153322.jpg,"night=1.000, dark=0.620, dawndusk=0.749, daylight=0.031",tyakovenko/night-to-day-enhancement
16845,00016845/20110907_183319.jpg,00016845/20120523_153322.jpg,"night=0.682, dawndusk=0.527, daylight=0.268",tyakovenko/night-to-day-enhancement
16845,00016845/20111006_043318.jpg,00016845/20120523_153322.jpg,"night=1.000, dark=0.998, dawndusk=0.864, daylight=0.031",tyakovenko/night-to-day-enhancement
16845,00016845/20111025_053319.jpg,00016845/20120523_153322.jpg,"night=0.806, dark=0.620, dawndusk=1.000, daylight=0.225",tyakovenko/night-to-day-enhancement
16845,00016845/20111221_160319.jpg,00016845/20120523_153322.jpg,"night=0.570, daylight=0.287",tyakovenko/night-to-day-enhancement
16845,00016845/20120506_033318.jpg,00016845/20120523_153322.jpg,"night=0.806, dark=0.668, dawndusk=0.586, daylight=0.202",tyakovenko/night-to-day-enhancement
16845,00016845/20120730_030359.jpg,00016845/20120523_153322.jpg,"night=0.912, dark=0.779, dawndusk=0.971, daylight=0.031",tyakovenko/night-to-day-enhancement
16845,00016845/20120803_033323.jpg,00016845/20120523_153322.jpg,"night=0.570, daylight=0.354",tyakovenko/night-to-day-enhancement
16845,00016845/20120810_033341.jpg,00016845/20120523_153322.jpg,"night=0.806, dark=0.668, dawndusk=0.586, daylight=0.202",tyakovenko/night-to-day-enhancement
16845,00016845/20121112_163328.jpg,00016845/20120523_153322.jpg,"night=0.570, dark=0.510, daylight=0.202",tyakovenko/night-to-day-enhancement
16845,00016845/20121207_230331.jpg,00016845/20120523_153322.jpg,"night=0.570, dark=0.573, dawndusk=0.971, daylight=0.202",tyakovenko/night-to-day-enhancement
17609,00017609/20120505_123436.jpg,00017609/20120410_173435.jpg,"night=0.504, dark=0.527, daylight=0.167",tyakovenko/night-to-day-enhancement
17609,00017609/20121101_063447.jpg,00017609/20120410_173435.jpg,"night=0.791, dark=0.608, daylight=0.012",tyakovenko/night-to-day-enhancement
17609,00017609/20121109_120447.jpg,00017609/20120410_173435.jpg,"night=0.914, dark=0.638, daylight=0.012",tyakovenko/night-to-day-enhancement
17609,00017609/20121212_160445.jpg,00017609/20120410_173435.jpg,"night=0.914, dark=0.670, daylight=0.012",tyakovenko/night-to-day-enhancement
17609,00017609/20121216_040443.jpg,00017609/20120410_173435.jpg,"night=0.711, daylight=0.012",tyakovenko/night-to-day-enhancement
17609,00017609/20130311_043449.jpg,00017609/20120410_173435.jpg,"night=0.790, dark=0.608, daylight=0.012",tyakovenko/night-to-day-enhancement
17613,00017613/174.jpg,00017613/70.jpg,"night=0.907, dark=1.000, daylight=0.100",tyakovenko/night-to-day-enhancement
17613,00017613/19.jpg,00017613/70.jpg,"night=0.907, dark=0.914, dawndusk=1.000, daylight=0.278",tyakovenko/night-to-day-enhancement
17613,00017613/211.jpg,00017613/70.jpg,"night=0.801, dark=0.914, dawndusk=0.563, daylight=0.045",tyakovenko/night-to-day-enhancement
17613,00017613/24.jpg,00017613/70.jpg,"night=0.907, dark=0.914, dawndusk=1.000, daylight=0.045",tyakovenko/night-to-day-enhancement
17632,00017632/20120115_142711.jpg,00017632/20111224_205710.jpg,"night=0.512, dark=0.967, dawndusk=0.986, daylight=0.206",tyakovenko/night-to-day-enhancement
17632,00017632/20120814_132801.jpg,00017632/20111224_205710.jpg,"dawndusk=0.989, daylight=0.367",tyakovenko/night-to-day-enhancement
17632,00017632/20120902_125724.jpg,00017632/20111224_205710.jpg,"night=0.593, dark=1.000, dawndusk=0.986, daylight=0.079",tyakovenko/night-to-day-enhancement
17632,00017632/20130404_125729.jpg,00017632/20111224_205710.jpg,"night=0.659, dark=0.967, dawndusk=0.986, daylight=0.270",tyakovenko/night-to-day-enhancement
17659,00017659/20111217_012435.jpg,00017659/20111214_152347.jpg,"night=0.885, dark=0.809, dawndusk=1.000, daylight=0.306",tyakovenko/night-to-day-enhancement
17659,00017659/20120214_142344.jpg,00017659/20111214_152347.jpg,"night=1.000, dark=0.920, daylight=0.030",tyakovenko/night-to-day-enhancement
17659,00017659/20120223_022345.jpg,00017659/20111214_152347.jpg,"night=0.707, dark=0.809, dawndusk=0.820, daylight=0.306",tyakovenko/night-to-day-enhancement
17659,00017659/20120226_022345.jpg,00017659/20111214_152347.jpg,"night=0.885, dark=0.809, dawndusk=0.925, daylight=0.306",tyakovenko/night-to-day-enhancement
17659,00017659/20120301_022346.jpg,00017659/20111214_152347.jpg,"night=0.662, dark=0.809, dawndusk=0.925, daylight=0.391",tyakovenko/night-to-day-enhancement
17659,00017659/20120512_032345.jpg,00017659/20111214_152347.jpg,"night=0.885, dark=0.809, dawndusk=0.533, daylight=0.306",tyakovenko/night-to-day-enhancement
17659,00017659/20120626_125402.jpg,00017659/20111214_152347.jpg,"night=0.885, dark=0.942, dawndusk=0.925, daylight=0.042",tyakovenko/night-to-day-enhancement
17659,00017659/20120811_032429.jpg,00017659/20111214_152347.jpg,"night=0.885, dark=0.920, dawndusk=0.925, daylight=0.306",tyakovenko/night-to-day-enhancement
17659,00017659/20120812_032406.jpg,00017659/20111214_152347.jpg,"night=0.944, dark=0.857, dawndusk=0.820, daylight=0.198",tyakovenko/night-to-day-enhancement
17659,00017659/20120926_022353.jpg,00017659/20111214_152347.jpg,"night=0.885, dark=0.809, dawndusk=0.880, daylight=0.306",tyakovenko/night-to-day-enhancement
17659,00017659/20121210_012357.jpg,00017659/20111214_152347.jpg,"dark=0.610, dawndusk=0.820, daylight=0.306",tyakovenko/night-to-day-enhancement
17659,00017659/20121213_012354.jpg,00017659/20111214_152347.jpg,"night=0.825, dark=0.610, dawndusk=0.628, daylight=0.306",tyakovenko/night-to-day-enhancement
17659,00017659/20130209_142351.jpg,00017659/20111214_152347.jpg,"night=1.000, dark=0.920, daylight=0.030",tyakovenko/night-to-day-enhancement
17660,00017660/20111213_012448.jpg,00017660/20120706_002453.jpg,"dark=0.922, dawndusk=0.652, daylight=0.094",tyakovenko/night-to-day-enhancement
17660,00017660/20120204_142444.jpg,00017660/20120706_002453.jpg,"night=0.982, dark=0.850, dawndusk=0.993, daylight=0.000",tyakovenko/night-to-day-enhancement
17660,00017660/20120208_142444.jpg,00017660/20120706_002453.jpg,"night=0.855, dark=0.914, dawndusk=0.808, daylight=0.172",tyakovenko/night-to-day-enhancement
17660,00017660/20120216_142444.jpg,00017660/20120706_002453.jpg,"night=0.982, dark=0.850, dawndusk=0.808, daylight=0.252",tyakovenko/night-to-day-enhancement
17660,00017660/20120217_142444.jpg,00017660/20120706_002453.jpg,"night=0.513, dark=0.654, dawndusk=0.993, daylight=0.313",tyakovenko/night-to-day-enhancement
17660,00017660/20120219_142444.jpg,00017660/20120706_002453.jpg,"night=0.784, dark=0.734, dawndusk=0.808, daylight=0.089",tyakovenko/night-to-day-enhancement
17660,00017660/20120402_135445.jpg,00017660/20120706_002453.jpg,"night=0.531, dark=0.631, dawndusk=0.991, daylight=0.279",tyakovenko/night-to-day-enhancement
17660,00017660/20120414_132446.jpg,00017660/20120706_002453.jpg,"dawndusk=0.613, daylight=0.388",tyakovenko/night-to-day-enhancement
17660,00017660/20120511_032446.jpg,00017660/20120706_002453.jpg,"night=0.982, dark=0.850, dawndusk=0.974, daylight=0.000",tyakovenko/night-to-day-enhancement
17660,00017660/20120512_032445.jpg,00017660/20120706_002453.jpg,"night=0.982, dark=0.850, dawndusk=0.808, daylight=0.000",tyakovenko/night-to-day-enhancement
17660,00017660/20120626_122501.jpg,00017660/20120706_002453.jpg,"dark=0.757, dawndusk=0.991, daylight=0.246",tyakovenko/night-to-day-enhancement
17660,00017660/20120627_135452.jpg,00017660/20120706_002453.jpg,"dark=0.528, dawndusk=0.588, daylight=0.388",tyakovenko/night-to-day-enhancement
17660,00017660/20120718_132536.jpg,00017660/20120706_002453.jpg,"dark=0.631, dawndusk=0.549, daylight=0.329",tyakovenko/night-to-day-enhancement
17660,00017660/20120905_132454.jpg,00017660/20120706_002453.jpg,"night=0.864, dark=0.850, dawndusk=0.991, daylight=0.000",tyakovenko/night-to-day-enhancement
17660,00017660/20120930_132457.jpg,00017660/20120706_002453.jpg,"night=0.982, dark=0.914, dawndusk=0.991, daylight=0.000",tyakovenko/night-to-day-enhancement
17660,00017660/20121201_142452.jpg,00017660/20120706_002453.jpg,"night=0.658, dark=0.747, dawndusk=0.952, daylight=0.228",tyakovenko/night-to-day-enhancement
17660,00017660/20121203_142452.jpg,00017660/20120706_002453.jpg,"night=0.522, dark=0.631, dawndusk=0.963, daylight=0.254",tyakovenko/night-to-day-enhancement
17660,00017660/20121213_012458.jpg,00017660/20120706_002453.jpg,"night=0.744, dark=0.631, dawndusk=0.808, daylight=0.138",tyakovenko/night-to-day-enhancement
17660,00017660/20130201_142454.jpg,00017660/20120706_002453.jpg,"night=0.982, dark=0.850, dawndusk=0.993, daylight=0.023",tyakovenko/night-to-day-enhancement
17660,00017660/20130215_142455.jpg,00017660/20120706_002453.jpg,"night=0.612, dark=0.654, dawndusk=0.755, daylight=0.311",tyakovenko/night-to-day-enhancement
17660,00017660/20130216_142458.jpg,00017660/20120706_002453.jpg,"night=0.626, dark=0.631, dawndusk=0.796, daylight=0.329",tyakovenko/night-to-day-enhancement
